Date,Title,Artist,Rank,IsNew
2020-11-07,Golden,Harry Styles,74,False
2020-11-07,B.S.,Jhene Aiko Featuring H.E.R.,75,False
2020-11-07,Back To The Streets,Saweetie Featuring Jhene Aiko,76,True
2020-11-07,So Done,The Kid LAROI,77,True
2020-11-07,Without You,Luke Combs Featuring Amanda Shires,78,False
2020-11-07,Relacion,"Sech, Daddy Yankee & J Balvin Featuring Rosalia & Farruko",79,False
2020-11-07,Put Your Records On,Ritt Momney,80,False
2020-11-07,Good Time,Niko Moon,81,False
2020-11-07,The Bigger Picture,Lil Baby,82,False
2020-11-07,Blind,DaBaby Featuring Young Thug,83,False
2020-11-07,Cold As You,Luke Combs,84,True
2020-11-07,Kacey Talk,YoungBoy Never Broke Again,85,False
2020-11-07,Practice,DaBaby,86,True
2020-11-07,Hole In The Bottle,Kelsea Ballerini,87,False
2020-11-07,Whole Lotta Choppas,Sada Baby Featuring Nicki Minaj,88,False
2020-11-07,You're Mines Still,Yung Bleu Featuring Drake,89,False
2020-11-07,Champagne Night,Lady A,90,False
2020-11-07,Greece,DJ Khaled Featuring Drake,91,False
2020-11-07,Happy Does,Kenny Chesney,92,False
2020-11-07,Throat Baby (Go Baby),BRS Kash,93,False
2020-11-07,Un Dia (One Day),"J Balvin, Dua Lipa, Bad Bunny & Tainy",94,False
2020-11-07,Do It,Chloe X Halle,95,False
2020-11-07,Cardigan,Taylor Swift,96,False
2020-11-07,Forget Me Too,Machine Gun Kelly & Halsey,97,False
2020-11-07,La Toxica,Farruko,98,True
2020-11-07,Head & Heart,Joel Corry X MNEK,99,True
2020-11-07,"Wine, Beer, Whiskey",Little Big Town,100,True
2020-11-14,Mood,24kGoldn Featuring iann dior,1,False
2020-11-14,Positions,Ariana Grande,2,False
2020-11-14,Laugh Now Cry Later,Drake Featuring Lil Durk,3,False
2020-11-14,Blinding Lights,The Weeknd,4,False
2020-11-14,I Hope,Gabby Barrett Featuring Charlie Puth,5,False
2020-11-14,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,6,False
2020-11-14,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,7,False
2020-11-14,34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,8,True
2020-11-14,Dakiti,Bad Bunny & Jhay Cortez,9,True
2020-11-14,WAP,Cardi B Featuring Megan Thee Stallion,10,False
2020-11-14,Holy,Justin Bieber Featuring Chance The Rapper,11,False
2020-11-14,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,12,False
2020-11-14,Rockstar,DaBaby Featuring Roddy Ricch,13,False
2020-11-14,Before You Go,Lewis Capaldi,14,False
2020-11-14,Go Crazy,Chris Brown & Young Thug,15,False
2020-11-14,Dynamite,BTS,16,False
2020-11-14,Watermelon Sugar,Harry Styles,17,False
2020-11-14,Forever After All,Luke Combs,18,False
2020-11-14,Kings & Queens,Ava Max,19,False
2020-11-14,Said Sum,Moneybagg Yo,20,False
2020-11-14,Lonely,Justin Bieber & benny blanco,21,False
2020-11-14,Be Like That,Kane Brown With Swae Lee & Khalid,22,False
2020-11-14,More Than My Hometown,Morgan Wallen,23,False
2020-11-14,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",24,False
2020-11-14,ily,Surf Mesa Featuring Emilee,25,False
2020-11-14,Bang!,AJR,26,False
2020-11-14,One Of Them Girls,Lee Brice,27,False
2020-11-14,Got What I Got,Jason Aldean,28,False
2020-11-14,Levitating,Dua Lipa Featuring DaBaby,29,False
2020-11-14,What You Know Bout Love,Pop Smoke,30,False
2020-11-14,Come & Go,Juice WRLD x Marshmello,31,False
2020-11-14,Motive,Ariana Grande Featuring Doja Cat,32,True
2020-11-14,Wonder,Shawn Mendes,33,False
2020-11-14,Love You Like I Used To,Russell Dickerson,34,False
2020-11-14,Off The Table,Ariana Grande Featuring The Weeknd,35,True
2020-11-14,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,36,False
2020-11-14,Adore You,Harry Styles,37,False
2020-11-14,Pretty Heart,Parker McCollum,38,False
2020-11-14,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,39,False
2020-11-14,pov,Ariana Grande,40,True
2020-11-14,Better Together,Luke Combs,41,False
2020-11-14,Rags2Riches,Rod Wave Featuring ATR Son Son,42,False
2020-11-14,Just Like Magic,Ariana Grande,43,True
2020-11-14,Roses,SAINt JHN,44,False
2020-11-14,Diamonds,Sam Smith,45,False
2020-11-14,Happy Anywhere,Blake Shelton Featuring Gwen Stefani,46,False
2020-11-14,Shut Up,Ariana Grande,47,True
2020-11-14,Thriller,Michael Jackson,48,False
2020-11-14,Nasty,Ariana Grande,49,True
2020-11-14,Break My Heart,Dua Lipa,50,False
2020-11-14,Everywhere But On,Matt Stell,51,False
2020-11-14,Safety Net,Ariana Grande Featuring Ty Dolla $ign,52,True
2020-11-14,Mood Swings,Pop Smoke Featuring Lil Tjay,53,False
2020-11-14,Tyler Herro,Jack Harlow,54,False
2020-11-14,Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,55,False
2020-11-14,Lovin' On You,Luke Combs,56,False
2020-11-14,Some Girls,Jameson Rodgers,57,False
2020-11-14,I Should Probably Go To Bed,Dan + Shay,58,False
2020-11-14,Franchise,Travis Scott Featuring Young Thug & M.I.A.,59,False
2020-11-14,Hawai,Maluma & The Weeknd,60,False
2020-11-14,You Broke Me First.,Tate McRae,61,False
2020-11-14,Popstar,DJ Khaled Featuring Drake,62,False
2020-11-14,Six Thirty,Ariana Grande,63,True
2020-11-14,"Big, Big Plans",Chris Lane,64,False
2020-11-14,My Hair,Ariana Grande,65,True
2020-11-14,24,Money Man Featuring Lil Baby,66,False
2020-11-14,My Ex's Best Friend,Machine Gun Kelly X blackbear,67,False
2020-11-14,Ain't Always The Cowboy,Jon Pardi,68,False
2020-11-14,Starting Over,Chris Stapleton,69,False
2020-11-14,Obvious,Ariana Grande,70,True
2020-11-14,West Side,Ariana Grande,71,True
2020-11-14,7 Summers,Morgan Wallen,72,False
2020-11-14,Wishing Well,Juice WRLD,73,False
2020-11-14,U 2 Luv,Ne-Yo & Jeremih,74,False
2020-11-14,Love Language,Ariana Grande,75,True
2020-11-14,Tap In,Saweetie,76,False
2020-11-14,B.S.,Jhene Aiko Featuring H.E.R.,77,False
2020-11-14,Don't Stop,Megan Thee Stallion Featuring Young Thug,78,False
2020-11-14,Hit Different,SZA Featuring Ty Dolla $ign,79,False
2020-11-14,Weeeeee,Trippie Redd,80,True
2020-11-14,Martin & Gina,Polo G,81,False
2020-11-14,Midnight Sky,Miley Cyrus,82,False
2020-11-14,Runnin,21 Savage & Metro Boomin,83,False
2020-11-14,Heather,Conan Gray,84,False
2020-11-14,Good Time,Niko Moon,85,False
2020-11-14,Golden,Harry Styles,86,False
2020-11-14,Throat Baby (Go Baby),BRS Kash,87,False
2020-11-14,Practice,DaBaby,88,False
2020-11-14,Put Your Records On,Ritt Momney,89,False
2020-11-14,Blind,DaBaby Featuring Young Thug,90,False
2020-11-14,Relacion,"Sech, Daddy Yankee & J Balvin Featuring Rosalia & Farruko",91,False
2020-11-14,Stay Down,"Lil Durk, 6LACK & Young Thug",92,True
2020-11-14,Kacey Talk,YoungBoy Never Broke Again,93,False
2020-11-14,Champagne Night,Lady A,94,False
2020-11-14,Hole In The Bottle,Kelsea Ballerini,95,False
2020-11-14,Happy Does,Kenny Chesney,96,False
2020-11-14,So Done,The Kid LAROI,97,False
2020-11-14,Thick,DJ Chose Featuring BeatKing,98,True
2020-11-14,La Toxica,Farruko,99,False
2020-11-14,Take You Dancing,Jason Derulo,100,True
2020-11-21,Mood,24kGoldn Featuring iann dior,1,False
2020-11-21,Positions,Ariana Grande,2,False
2020-11-21,I Hope,Gabby Barrett Featuring Charlie Puth,3,False
2020-11-21,Laugh Now Cry Later,Drake Featuring Lil Durk,4,False
2020-11-21,Blinding Lights,The Weeknd,5,False
2020-11-21,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,6,False
2020-11-21,Holy,Justin Bieber Featuring Chance The Rapper,7,False
2020-11-21,Dakiti,Bad Bunny & Jhay Cortez,8,False
2020-11-21,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,9,False
2020-11-21,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,10,False
2020-11-21,WAP,Cardi B Featuring Megan Thee Stallion,11,False
2020-11-21,Hawai,Maluma & The Weeknd,12,False
2020-11-21,Go Crazy,Chris Brown & Young Thug,13,False
2020-11-21,Rockstar,DaBaby Featuring Roddy Ricch,14,False
2020-11-21,Kings & Queens,Ava Max,15,False
2020-11-21,Before You Go,Lewis Capaldi,16,False
2020-11-21,Dynamite,BTS,17,False
2020-11-21,Watermelon Sugar,Harry Styles,18,False
2020-11-21,More Than My Hometown,Morgan Wallen,19,False
2020-11-21,Be Like That,Kane Brown With Swae Lee & Khalid,20,False
2020-11-21,Lonely,Justin Bieber & benny blanco,21,False
2020-11-21,Said Sum,Moneybagg Yo,22,False
2020-11-21,ily,Surf Mesa Featuring Emilee,23,False
2020-11-21,Bang!,AJR,24,False
2020-11-21,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",25,False
2020-11-21,Levitating,Dua Lipa Featuring DaBaby,26,False
2020-11-21,Forever After All,Luke Combs,27,False
2020-11-21,What You Know Bout Love,Pop Smoke,28,False
2020-11-21,One Of Them Girls,Lee Brice,29,False
2020-11-21,34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,30,False
2020-11-21,Love You Like I Used To,Russell Dickerson,31,False
2020-11-21,Wonder,Shawn Mendes,32,False
2020-11-21,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,33,False
2020-11-21,Got What I Got,Jason Aldean,34,False
2020-11-21,What That Speed Bout!?,"Mike WiLL Made-It, Nicki Minaj & YoungBoy Never Broke Again",35,True
2020-11-21,Happy Anywhere,Blake Shelton Featuring Gwen Stefani,36,False
2020-11-21,Pretty Heart,Parker McCollum,37,False
2020-11-21,Come & Go,Juice WRLD x Marshmello,38,False
2020-11-21,Better Together,Luke Combs,39,False
2020-11-21,Diamonds,Sam Smith,40,False
2020-11-21,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,41,False
2020-11-21,Rags2Riches,Rod Wave Featuring ATR Son Son,42,False
2020-11-21,Adore You,Harry Styles,43,False
2020-11-21,Midnight Sky,Miley Cyrus,44,False
2020-11-21,pov,Ariana Grande,45,False
2020-11-21,Roses,SAINt JHN,46,False
2020-11-21,Took Her To The O,King Von,47,True
2020-11-21,Starting Over,Chris Stapleton,48,False
2020-11-21,I Should Probably Go To Bed,Dan + Shay,49,False
2020-11-21,You Broke Me First.,Tate McRae,50,False
2020-11-21,Lovin' On You,Luke Combs,51,False
2020-11-21,Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,52,False
2020-11-21,Mood Swings,Pop Smoke Featuring Lil Tjay,53,False
2020-11-21,Everywhere But On,Matt Stell,54,False
2020-11-21,Franchise,Travis Scott Featuring Young Thug & M.I.A.,55,False
2020-11-21,"Big, Big Plans",Chris Lane,56,False
2020-11-21,Tyler Herro,Jack Harlow,57,False
2020-11-21,Ain't Always The Cowboy,Jon Pardi,58,False
2020-11-21,So Done,The Kid LAROI,59,False
2020-11-21,My Ex's Best Friend,Machine Gun Kelly X blackbear,60,False
2020-11-21,B.S.,Jhene Aiko Featuring H.E.R.,61,False
2020-11-21,Some Girls,Jameson Rodgers,62,False
2020-11-21,7 Summers,Morgan Wallen,63,False
2020-11-21,Popstar,DJ Khaled Featuring Drake,64,False
2020-11-21,Don't Need Friends,NAV Featuring Lil Baby,65,True
2020-11-21,The Code,King Von Featuring Polo G,66,True
2020-11-21,24,Money Man Featuring Lil Baby,67,False
2020-11-21,U 2 Luv,Ne-Yo & Jeremih,68,False
2020-11-21,Throat Baby (Go Baby),BRS Kash,69,False
2020-11-21,Wishing Well,Juice WRLD,70,False
2020-11-21,Hit Different,SZA Featuring Ty Dolla $ign,71,False
2020-11-21,Martin & Gina,Polo G,72,False
2020-11-21,Don't Stop,Megan Thee Stallion Featuring Young Thug,73,False
2020-11-21,Good Time,Niko Moon,74,False
2020-11-21,Champagne Night,Lady A,75,False
2020-11-21,Tragic,The Kid LAROI Featuring YoungBoy Never Brok Again & Internet Money,76,True
2020-11-21,All These N**gas,King Von Featuring Lil Durk,77,True
2020-11-21,Golden,Harry Styles,78,False
2020-11-21,Heather,Conan Gray,79,False
2020-11-21,Motive,Ariana Grande Featuring Doja Cat,80,False
2020-11-21,Crazy Story 2.0,King Von Featuring Lil Durk,81,True
2020-11-21,Put Your Records On,Ritt Momney,82,False
2020-11-21,Always Do,The Kid LAROI,83,True
2020-11-21,Young Wheezy,NAV With Gunna,84,True
2020-11-21,Runnin,21 Savage & Metro Boomin,85,False
2020-11-21,Tap In,Saweetie,86,False
2020-11-21,Hole In The Bottle,Kelsea Ballerini,87,False
2020-11-21,Practice,DaBaby,88,False
2020-11-21,Blind,DaBaby Featuring Young Thug,89,False
2020-11-21,Relacion,"Sech, Daddy Yankee & J Balvin Featuring Rosalia & Farruko",90,False
2020-11-21,Happy Does,Kenny Chesney,91,False
2020-11-21,Kacey Talk,YoungBoy Never Broke Again,92,False
2020-11-21,Beers And Sunshine,Darius Rucker,93,True
2020-11-21,Therefore I Am,Billie Eilish,94,True
2020-11-21,Off The Table,Ariana Grande Featuring The Weeknd,95,False
2020-11-21,Take You Dancing,Jason Derulo,96,False
2020-11-21,Whoopty,CJ,97,True
2020-11-21,Just Like Magic,Ariana Grande,98,False
2020-11-21,"F*ck You, Goodbye",The Kid LAROI Featuring Machine Gun Kelly,99,True
2020-11-21,La Toxica,Farruko,100,False
2020-11-28,Mood,24kGoldn Featuring iann dior,1,False
2020-11-28,Therefore I Am,Billie Eilish,2,False
2020-11-28,Positions,Ariana Grande,3,False
2020-11-28,I Hope,Gabby Barrett Featuring Charlie Puth,4,False
2020-11-28,Laugh Now Cry Later,Drake Featuring Lil Durk,5,False
2020-11-28,Holy,Justin Bieber Featuring Chance The Rapper,6,False
2020-11-28,Blinding Lights,The Weeknd,7,False
2020-11-28,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,8,False
2020-11-28,Dakiti,Bad Bunny & Jhay Cortez,9,False
2020-11-28,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,10,False
2020-11-28,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,11,False
2020-11-28,Go Crazy,Chris Brown & Young Thug,12,False
2020-11-28,Kings & Queens,Ava Max,13,False
2020-11-28,Dynamite,BTS,14,False
2020-11-28,More Than My Hometown,Morgan Wallen,15,False
2020-11-28,WAP,Cardi B Featuring Megan Thee Stallion,16,False
2020-11-28,Rockstar,DaBaby Featuring Roddy Ricch,17,False
2020-11-28,Before You Go,Lewis Capaldi,18,False
2020-11-28,Be Like That,Kane Brown With Swae Lee & Khalid,19,False
2020-11-28,Levitating,Dua Lipa Featuring DaBaby,20,False
2020-11-28,Watermelon Sugar,Harry Styles,21,False
2020-11-28,Hawai,Maluma & The Weeknd,22,False
2020-11-28,ily,Surf Mesa Featuring Emilee,23,False
2020-11-28,Bang!,AJR,24,False
2020-11-28,Starting Over,Chris Stapleton,25,False
2020-11-28,Lonely,Justin Bieber & benny blanco,26,False
2020-11-28,34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,27,False
2020-11-28,Said Sum,Moneybagg Yo,28,False
2020-11-28,All I Want For Christmas Is You,Mariah Carey,29,False
2020-11-28,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",30,False
2020-11-28,Drankin N Smokin,Future & Lil Uzi Vert,31,True
2020-11-28,What You Know Bout Love,Pop Smoke,32,False
2020-11-28,One Of Them Girls,Lee Brice,33,False
2020-11-28,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,34,False
2020-11-28,Love You Like I Used To,Russell Dickerson,35,False
2020-11-28,Pretty Heart,Parker McCollum,36,False
2020-11-28,Holiday,Lil Nas X,37,True
2020-11-28,Happy Anywhere,Blake Shelton Featuring Gwen Stefani,38,False
2020-11-28,Better Together,Luke Combs,39,False
2020-11-28,Forever After All,Luke Combs,40,False
2020-11-28,Got What I Got,Jason Aldean,41,False
2020-11-28,"Big, Big Plans",Chris Lane,42,False
2020-11-28,Rockin' Around The Christmas Tree,Brenda Lee,43,False
2020-11-28,Wonder,Shawn Mendes,44,False
2020-11-28,pov,Ariana Grande,45,False
2020-11-28,Stripes Like Burberry,Future & Lil Uzi Vert,46,True
2020-11-28,Come & Go,Juice WRLD x Marshmello,47,False
2020-11-28,Diamonds,Sam Smith,48,False
2020-11-28,Adore You,Harry Styles,49,False
2020-11-28,That's It,Future & Lil Uzi Vert,50,True
2020-11-28,You Broke Me First.,Tate McRae,51,False
2020-11-28,I Should Probably Go To Bed,Dan + Shay,52,False
2020-11-28,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,53,False
2020-11-28,Real Baby Pluto,Future & Lil Uzi Vert,54,True
2020-11-28,Ain't Always The Cowboy,Jon Pardi,55,False
2020-11-28,Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,56,False
2020-11-28,Iris,Phoebe & Maggie,57,True
2020-11-28,Franchise,Travis Scott Featuring Young Thug & M.I.A.,58,False
2020-11-28,My Ex's Best Friend,Machine Gun Kelly X blackbear,59,False
2020-11-28,Took Her To The O,King Von,60,False
2020-11-28,Mood Swings,Pop Smoke Featuring Lil Tjay,61,False
2020-11-28,B.S.,Jhene Aiko Featuring H.E.R.,62,False
2020-11-28,7 Summers,Morgan Wallen,63,False
2020-11-28,Marni On Me,Future & Lil Uzi Vert,64,True
2020-11-28,Midnight Sky,Miley Cyrus,65,False
2020-11-28,Tyler Herro,Jack Harlow,66,False
2020-11-28,Million Dollar Play,Future & Lil Uzi Vert,67,True
2020-11-28,Sleeping On The Floor,Future & Lil Uzi Vert,68,True
2020-11-28,Throat Baby (Go Baby),BRS Kash,69,False
2020-11-28,Don't Stop,Megan Thee Stallion Featuring Young Thug,70,False
2020-11-28,Good Time,Niko Moon,71,False
2020-11-28,Hole In The Bottle,Kelsea Ballerini,72,False
2020-11-28,U 2 Luv,Ne-Yo & Jeremih,73,False
2020-11-28,Blind,DaBaby Featuring Young Thug,74,False
2020-11-28,So Done,The Kid LAROI,75,False
2020-11-28,Hit Different,SZA Featuring Ty Dolla $ign,76,False
2020-11-28,Golden,Harry Styles,77,False
2020-11-28,Champagne Night,Lady A,78,False
2020-11-28,Some Girls,Jameson Rodgers,79,False
2020-11-28,Martin & Gina,Polo G,80,False
2020-11-28,Whoopty,CJ,81,False
2020-11-28,Everywhere But On,Matt Stell,82,False
2020-11-28,Popstar,DJ Khaled Featuring Drake,83,False
2020-11-28,Wishing Well,Juice WRLD,84,False
2020-11-28,What's Your Country Song,Thomas Rhett,85,True
2020-11-28,Plastic,Future & Lil Uzi Vert,86,True
2020-11-28,Put Your Records On,Ritt Momney,87,False
2020-11-28,Heather,Conan Gray,88,False
2020-11-28,24,Money Man Featuring Lil Baby,89,False
2020-11-28,Happy Does,Kenny Chesney,90,False
2020-11-28,Runnin,21 Savage & Metro Boomin,91,False
2020-11-28,Relacion,"Sech, Daddy Yankee & J Balvin Featuring Rosalia & Farruko",92,False
2020-11-28,Beers And Sunshine,Darius Rucker,93,False
2020-11-28,Take You Dancing,Jason Derulo,94,False
2020-11-28,La Toxica,Farruko,95,False
2020-11-28,Tap In,Saweetie,96,False
2020-11-28,Rockstar Chainz,Future,97,True
2020-11-28,Kacey Talk,YoungBoy Never Broke Again,98,False
2020-11-28,Practice,DaBaby,99,False
2020-11-28,Bought A Bad Bitch,Future & Lil Uzi Vert,100,True
2020-12-05,Life Goes On,BTS,1,True
2020-12-05,Mood,24kGoldn Featuring iann dior,2,False
2020-12-05,Dynamite,BTS,3,False
2020-12-05,Positions,Ariana Grande,4,False
2020-12-05,I Hope,Gabby Barrett Featuring Charlie Puth,5,False
2020-12-05,Holy,Justin Bieber Featuring Chance The Rapper,6,False
2020-12-05,Laugh Now Cry Later,Drake Featuring Lil Durk,7,False
2020-12-05,Monster,Shawn Mendes & Justin Bieber,8,True
2020-12-05,Blinding Lights,The Weeknd,9,False
2020-12-05,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,10,False
2020-12-05,Therefore I Am,Billie Eilish,11,False
2020-12-05,Body,Megan Thee Stallion,12,True
2020-12-05,Blue & Grey,BTS,13,True
2020-12-05,All I Want For Christmas Is You,Mariah Carey,14,False
2020-12-05,Dakiti,Bad Bunny & Jhay Cortez,15,False
2020-12-05,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,16,False
2020-12-05,Go Crazy,Chris Brown & Young Thug,17,False
2020-12-05,Kings & Queens,Ava Max,18,False
2020-12-05,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,19,False
2020-12-05,More Than My Hometown,Morgan Wallen,20,False
2020-12-05,Rockin' Around The Christmas Tree,Brenda Lee,21,False
2020-12-05,Stay,BTS,22,True
2020-12-05,WAP,Cardi B Featuring Megan Thee Stallion,23,False
2020-12-05,Levitating,Dua Lipa Featuring DaBaby,24,False
2020-12-05,Somebody's Problem,Morgan Wallen,25,True
2020-12-05,Rockstar,DaBaby Featuring Roddy Ricch,26,False
2020-12-05,Be Like That,Kane Brown With Swae Lee & Khalid,27,False
2020-12-05,Before You Go,Lewis Capaldi,28,False
2020-12-05,Bang!,AJR,29,False
2020-12-05,34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,30,False
2020-12-05,Jingle Bell Rock,Bobby Helms,31,False
2020-12-05,Lonely,Justin Bieber & benny blanco,32,False
2020-12-05,ily,Surf Mesa Featuring Emilee,33,False
2020-12-05,Said Sum,Moneybagg Yo,34,False
2020-12-05,Hawai,Maluma & The Weeknd,35,False
2020-12-05,Watermelon Sugar,Harry Styles,36,False
2020-12-05,It's The Most Wonderful Time Of The Year,Andy Williams,37,False
2020-12-05,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,38,False
2020-12-05,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",39,False
2020-12-05,One Of Them Girls,Lee Brice,40,False
2020-12-05,What You Know Bout Love,Pop Smoke,41,False
2020-12-05,Last Christmas,Wham!,42,False
2020-12-05,Pretty Heart,Parker McCollum,43,False
2020-12-05,Happy Anywhere,Blake Shelton Featuring Gwen Stefani,44,False
2020-12-05,Feliz Navidad,Jose Feliciano,45,False
2020-12-05,Still Goin Down,Morgan Wallen,46,True
2020-12-05,Better Together,Luke Combs,47,False
2020-12-05,The Christmas Song (Merry Christmas To You),Nat King Cole,48,False
2020-12-05,"Let It Snow, Let It Snow, Let It Snow",Dean Martin,49,False
2020-12-05,Love You Like I Used To,Russell Dickerson,50,False
2020-12-05,"Big, Big Plans",Chris Lane,51,False
2020-12-05,Starting Over,Chris Stapleton,52,False
2020-12-05,Forever After All,Luke Combs,53,False
2020-12-05,Prisoner,Miley Cyrus Featuring Dua Lipa,54,True
2020-12-05,Holiday,Lil Nas X,55,False
2020-12-05,Diamonds,Sam Smith,56,False
2020-12-05,Wonder,Shawn Mendes,57,False
2020-12-05,I Should Probably Go To Bed,Dan + Shay,58,False
2020-12-05,7 Summers,Morgan Wallen,59,False
